# GL Journal Export - 2026-01-10
# Source of Truth: Dutchie POS API (/reporting/transactions)
# Generated: 2026-01-17T00:33:50.556Z
# Time basis: Local store time (per-store timezone conversion)
# NOTE: Verify branch codes and account mappings match your accounting system.
#
Branch	Dutchie Store Name	Account	Description	Subaccount	Ref. Number	Quantity	UOM	Debit Amount	Credit Amount
FLD-MELBOU	Mint Melbourne	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		1,600.07	0.00
FLD-MELBOU	Mint Melbourne	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	1,600.07
AZV-EBA	Mint Scottsdale	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	34,661.00
AZV-EBA	Mint Scottsdale	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		12,531.53	0.00
AZV-EBA	Mint Scottsdale	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	5,017.68
AZV-EBA	Mint Scottsdale	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		26,010.80	0.00
AZV-EBA	Mint Scottsdale	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		0.00	1,136.35
AZV-EBA	Mint Scottsdale	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		13,741.64	0.00
AZV-EBA	Mint Scottsdale	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	13,741.64
ILD-WILLOW	Mint Willowbrook	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	14,698.21
ILD-WILLOW	Mint Willowbrook	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		4,948.03	0.00
ILD-WILLOW	Mint Willowbrook	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	2,667.80
ILD-WILLOW	Mint Willowbrook	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		11,415.37	0.00
ILD-WILLOW	Mint Willowbrook	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		0.00	1,002.61
ILD-WILLOW	Mint Willowbrook	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		7,282.78	0.00
ILD-WILLOW	Mint Willowbrook	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	7,282.78
FLD-BRANDO	Mint Brandon	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	4,495.00
FLD-BRANDO	Mint Brandon	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		2,585.15	0.00
FLD-BRANDO	Mint Brandon	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		989.85	0.00
FLD-BRANDO	Mint Brandon	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		920.00	0.00
FLD-BRANDO	Mint Brandon	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		909.97	0.00
FLD-BRANDO	Mint Brandon	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	909.97
MID-COLDWA	Mint Coldwater	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	33,817.03
MID-COLDWA	Mint Coldwater	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		11,491.46	0.00
MID-COLDWA	Mint Coldwater	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		46.64	0.00
MID-COLDWA	Mint Coldwater	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		734.17	0.00
MID-COLDWA	Mint Coldwater	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	3,696.93
MID-COLDWA	Mint Coldwater	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		26,022.50	0.00
MID-COLDWA	Mint Coldwater	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		780.81	0.00
MID-COLDWA	Mint Coldwater	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		15,129.58	0.00
MID-COLDWA	Mint Coldwater	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	15,129.58
FLD-GAINES	Mint Gainesville	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	2,175.00
FLD-GAINES	Mint Gainesville	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		1,158.15	0.00
FLD-GAINES	Mint Gainesville	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		252.85	0.00
FLD-GAINES	Mint Gainesville	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		750.00	0.00
FLD-GAINES	Mint Gainesville	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		0.00	14.00
FLD-GAINES	Mint Gainesville	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		454.62	0.00
FLD-GAINES	Mint Gainesville	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	454.62
AZV-GTL	Mint Northern Phoenix	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	32,954.49
AZV-GTL	Mint Northern Phoenix	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		13,032.25	0.00
AZV-GTL	Mint Northern Phoenix	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	4,683.80
AZV-GTL	Mint Northern Phoenix	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		24,030.76	0.00
AZV-GTL	Mint Northern Phoenix	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		0.00	575.28
AZV-GTL	Mint Northern Phoenix	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		11,328.23	0.00
AZV-GTL	Mint Northern Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	11,328.23
FLD-STAUGU	Mint St. Augustine	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	10,654.00
FLD-STAUGU	Mint St. Augustine	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		5,487.55	0.00
FLD-STAUGU	Mint St. Augustine	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		2,625.45	0.00
FLD-STAUGU	Mint St. Augustine	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		2,370.00	0.00
FLD-STAUGU	Mint St. Augustine	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		0.00	171.00
FLD-STAUGU	Mint St. Augustine	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		2,227.43	0.00
FLD-STAUGU	Mint St. Augustine	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	2,227.43
MID-MONROE	Mint Monroe	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	20,984.55
MID-MONROE	Mint Monroe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		5,644.58	0.00
MID-MONROE	Mint Monroe	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		503.99	0.00
MID-MONROE	Mint Monroe	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	2,534.57
MID-MONROE	Mint Monroe	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		17,742.94	0.00
MID-MONROE	Mint Monroe	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		372.39	0.00
MID-MONROE	Mint Monroe	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		9,595.91	0.00
MID-MONROE	Mint Monroe	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	9,595.91
MID-NB	Mint New Buffalo	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	12,558.28
MID-NB	Mint New Buffalo	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		3,152.67	0.00
MID-NB	Mint New Buffalo	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		183.18	0.00
MID-NB	Mint New Buffalo	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	1,561.32
MID-NB	Mint New Buffalo	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		10,966.93	0.00
MID-NB	Mint New Buffalo	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		183.18	0.00
MID-NB	Mint New Buffalo	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		5,620.42	0.00
MID-NB	Mint New Buffalo	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	5,620.42
AZV-SWT	Mint Tempe	40001	Retail Income: Retail Sales	00-00	2026-01-10 DS	1.00		0.00	97,390.33
AZV-SWT	Mint Tempe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-10 DS	1.00		35,548.26	0.00
AZV-SWT	Mint Tempe	40003	Retail Income: Sales Return	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	40004	Loyalty Discounts	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	23500	Taxes Payable - Sales & Use	00-00	2026-01-10 DS	1.00		0.00	16,191.89
AZV-SWT	Mint Tempe	10000	Cash on Hand	00-00	2026-01-10 DS	1.00		70,519.58	0.00
AZV-SWT	Mint Tempe	11010	Debit Card Receivable	00-00	2026-01-10 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-10 DS	1.00		0.00	7,514.38
AZV-SWT	Mint Tempe	50000	Retail - Consumable Products for Resale	00-00	2026-01-10 DS	1.00		45,593.26	0.00
AZV-SWT	Mint Tempe	12250	Inventory - Finished Goods	00-00	2026-01-10 DS	1.00		0.00	45,593.26
