# GL Journal Export - 2026-01-09
# Source of Truth: Dutchie POS API (/reporting/transactions)
# Generated: 2026-01-17T00:33:20.555Z
# Time basis: Local store time (per-store timezone conversion)
# NOTE: Verify branch codes and account mappings match your accounting system.
#
Branch	Dutchie Store Name	Account	Description	Subaccount	Ref. Number	Quantity	UOM	Debit Amount	Credit Amount
FLD-MELBOU	Mint Melbourne	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		2,421.34	0.00
FLD-MELBOU	Mint Melbourne	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	2,421.34
AZV-EBA	Mint Scottsdale	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	69,346.03
AZV-EBA	Mint Scottsdale	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		31,842.70	0.00
AZV-EBA	Mint Scottsdale	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	8,031.26
AZV-EBA	Mint Scottsdale	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		43,593.56	0.00
AZV-EBA	Mint Scottsdale	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		0.00	1,941.03
AZV-EBA	Mint Scottsdale	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		27,150.95	0.00
AZV-EBA	Mint Scottsdale	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	27,150.95
ILD-WILLOW	Mint Willowbrook	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	16,252.84
ILD-WILLOW	Mint Willowbrook	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		4,851.98	0.00
ILD-WILLOW	Mint Willowbrook	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	3,129.84
ILD-WILLOW	Mint Willowbrook	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		13,791.41	0.00
ILD-WILLOW	Mint Willowbrook	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		0.00	739.29
ILD-WILLOW	Mint Willowbrook	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		7,905.68	0.00
ILD-WILLOW	Mint Willowbrook	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	7,905.68
FLD-BRANDO	Mint Brandon	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	7,144.00
FLD-BRANDO	Mint Brandon	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		4,198.90	0.00
FLD-BRANDO	Mint Brandon	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		935.10	0.00
FLD-BRANDO	Mint Brandon	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		1,910.00	0.00
FLD-BRANDO	Mint Brandon	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		0.00	100.00
FLD-BRANDO	Mint Brandon	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		1,593.50	0.00
FLD-BRANDO	Mint Brandon	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	1,593.50
MID-COLDWA	Mint Coldwater	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	16,774.01
MID-COLDWA	Mint Coldwater	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		5,258.81	0.00
MID-COLDWA	Mint Coldwater	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		438.86	0.00
MID-COLDWA	Mint Coldwater	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	1,906.94
MID-COLDWA	Mint Coldwater	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		13,422.14	0.00
MID-COLDWA	Mint Coldwater	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		438.86	0.00
MID-COLDWA	Mint Coldwater	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		7,903.35	0.00
MID-COLDWA	Mint Coldwater	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	7,903.35
FLD-GAINES	Mint Gainesville	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	4,797.00
FLD-GAINES	Mint Gainesville	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		2,720.71	0.00
FLD-GAINES	Mint Gainesville	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		456.29	0.00
FLD-GAINES	Mint Gainesville	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		1,620.00	0.00
FLD-GAINES	Mint Gainesville	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		903.57	0.00
FLD-GAINES	Mint Gainesville	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	903.57
AZV-GTL	Mint Northern Phoenix	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	58,329.50
AZV-GTL	Mint Northern Phoenix	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		26,250.17	0.00
AZV-GTL	Mint Northern Phoenix	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	7,152.10
AZV-GTL	Mint Northern Phoenix	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		37,208.01	0.00
AZV-GTL	Mint Northern Phoenix	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		0.00	2,023.42
AZV-GTL	Mint Northern Phoenix	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		21,519.08	0.00
AZV-GTL	Mint Northern Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	21,519.08
FLD-STAUGU	Mint St. Augustine	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	11,296.00
FLD-STAUGU	Mint St. Augustine	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		6,024.75	0.00
FLD-STAUGU	Mint St. Augustine	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		2,411.25	0.00
FLD-STAUGU	Mint St. Augustine	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		2,860.00	0.00
FLD-STAUGU	Mint St. Augustine	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		2,398.92	0.00
FLD-STAUGU	Mint St. Augustine	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	2,398.92
MID-MONROE	Mint Monroe	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	16,515.27
MID-MONROE	Mint Monroe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		4,505.63	0.00
MID-MONROE	Mint Monroe	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		467.92	0.00
MID-MONROE	Mint Monroe	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	1,992.39
MID-MONROE	Mint Monroe	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		13,659.31	0.00
MID-MONROE	Mint Monroe	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		125.20	0.00
MID-MONROE	Mint Monroe	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		7,453.69	0.00
MID-MONROE	Mint Monroe	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	7,453.69
MID-NB	Mint New Buffalo	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	10,140.67
MID-NB	Mint New Buffalo	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		2,522.29	0.00
MID-NB	Mint New Buffalo	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		116.67	0.00
MID-NB	Mint New Buffalo	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	1,261.70
MID-NB	Mint New Buffalo	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		8,880.08	0.00
MID-NB	Mint New Buffalo	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		116.67	0.00
MID-NB	Mint New Buffalo	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		4,605.80	0.00
MID-NB	Mint New Buffalo	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	4,605.80
AZV-SWT	Mint Tempe	40001	Retail Income: Retail Sales	00-00	2026-01-09 DS	1.00		0.00	146,249.12
AZV-SWT	Mint Tempe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-09 DS	1.00		62,799.74	0.00
AZV-SWT	Mint Tempe	40003	Retail Income: Sales Return	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	40004	Loyalty Discounts	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	23500	Taxes Payable - Sales & Use	00-00	2026-01-09 DS	1.00		0.00	21,825.25
AZV-SWT	Mint Tempe	10000	Cash on Hand	00-00	2026-01-09 DS	1.00		95,423.03	0.00
AZV-SWT	Mint Tempe	11010	Debit Card Receivable	00-00	2026-01-09 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-09 DS	1.00		0.00	9,851.60
AZV-SWT	Mint Tempe	50000	Retail - Consumable Products for Resale	00-00	2026-01-09 DS	1.00		69,351.09	0.00
AZV-SWT	Mint Tempe	12250	Inventory - Finished Goods	00-00	2026-01-09 DS	1.00		0.00	69,351.09
