# GL Journal Export - 2026-01-11
# Source of Truth: Dutchie POS API (/reporting/transactions)
# Generated: 2026-01-17T00:41:52.548Z
# Time basis: Local store time (per-store timezone conversion)
# NOTE: Verify branch codes and account mappings match your accounting system.
#
Branch	Dutchie Store Name	Account	Description	Subaccount	Ref. Number	Quantity	UOM	Debit Amount	Credit Amount
FLD-MELBOU	Mint Melbourne	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		1,523.35	0.00
FLD-MELBOU	Mint Melbourne	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	1,523.35
AZV-EBA	Mint Scottsdale	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	32,303.01
AZV-EBA	Mint Scottsdale	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		12,036.62	0.00
AZV-EBA	Mint Scottsdale	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	4,613.91
AZV-EBA	Mint Scottsdale	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		23,400.51	0.00
AZV-EBA	Mint Scottsdale	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		0.00	1,479.79
AZV-EBA	Mint Scottsdale	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		13,184.04	0.00
AZV-EBA	Mint Scottsdale	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	13,184.04
ILD-WILLOW	Mint Willowbrook	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	11,235.23
ILD-WILLOW	Mint Willowbrook	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		3,277.27	0.00
ILD-WILLOW	Mint Willowbrook	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	2,167.05
ILD-WILLOW	Mint Willowbrook	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		8,420.97	0.00
ILD-WILLOW	Mint Willowbrook	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		0.00	1,704.04
ILD-WILLOW	Mint Willowbrook	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		5,543.37	0.00
ILD-WILLOW	Mint Willowbrook	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	5,543.37
FLD-BRANDO	Mint Brandon	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	4,307.97
FLD-BRANDO	Mint Brandon	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		2,284.32	0.00
FLD-BRANDO	Mint Brandon	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		693.70	0.00
FLD-BRANDO	Mint Brandon	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		1,220.00	0.00
FLD-BRANDO	Mint Brandon	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		0.00	109.95
FLD-BRANDO	Mint Brandon	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		783.44	0.00
FLD-BRANDO	Mint Brandon	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	783.44
MID-COLDWA	Mint Coldwater	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	16,746.80
MID-COLDWA	Mint Coldwater	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		4,618.73	0.00
MID-COLDWA	Mint Coldwater	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		435.73	0.00
MID-COLDWA	Mint Coldwater	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	2,010.38
MID-COLDWA	Mint Coldwater	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		13,909.74	0.00
MID-COLDWA	Mint Coldwater	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		207.02	0.00
MID-COLDWA	Mint Coldwater	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		7,871.81	0.00
MID-COLDWA	Mint Coldwater	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	7,871.81
FLD-GAINES	Mint Gainesville	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	2,796.00
FLD-GAINES	Mint Gainesville	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		1,535.30	0.00
FLD-GAINES	Mint Gainesville	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		468.70	0.00
FLD-GAINES	Mint Gainesville	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		792.00	0.00
FLD-GAINES	Mint Gainesville	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		529.06	0.00
FLD-GAINES	Mint Gainesville	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	529.06
AZV-GTL	Mint Northern Phoenix	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	30,560.99
AZV-GTL	Mint Northern Phoenix	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		11,674.86	0.00
AZV-GTL	Mint Northern Phoenix	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	4,318.50
AZV-GTL	Mint Northern Phoenix	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		22,081.49	0.00
AZV-GTL	Mint Northern Phoenix	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		0.00	1,123.14
AZV-GTL	Mint Northern Phoenix	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		10,080.38	0.00
AZV-GTL	Mint Northern Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	10,080.38
FLD-STAUGU	Mint St. Augustine	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	8,929.00
FLD-STAUGU	Mint St. Augustine	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		4,954.85	0.00
FLD-STAUGU	Mint St. Augustine	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		1,122.90	0.00
FLD-STAUGU	Mint St. Augustine	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		2,620.00	0.00
FLD-STAUGU	Mint St. Augustine	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		0.00	231.25
FLD-STAUGU	Mint St. Augustine	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		2,030.63	0.00
FLD-STAUGU	Mint St. Augustine	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	2,030.63
MID-MONROE	Mint Monroe	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	10,737.41
MID-MONROE	Mint Monroe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		2,404.87	0.00
MID-MONROE	Mint Monroe	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		314.41	0.00
MID-MONROE	Mint Monroe	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	1,381.98
MID-MONROE	Mint Monroe	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		9,483.28	0.00
MID-MONROE	Mint Monroe	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		83.17	0.00
MID-MONROE	Mint Monroe	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		4,721.15	0.00
MID-MONROE	Mint Monroe	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	4,721.15
MID-NB	Mint New Buffalo	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	10,743.33
MID-NB	Mint New Buffalo	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		2,308.27	0.00
MID-NB	Mint New Buffalo	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		205.88	0.00
MID-NB	Mint New Buffalo	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	1,397.19
MID-NB	Mint New Buffalo	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		9,832.25	0.00
MID-NB	Mint New Buffalo	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		205.88	0.00
MID-NB	Mint New Buffalo	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		5,202.34	0.00
MID-NB	Mint New Buffalo	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	5,202.34
AZV-SWT	Mint Tempe	40001	Retail Income: Retail Sales	00-00	2026-01-11 DS	1.00		0.00	80,313.05
AZV-SWT	Mint Tempe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-11 DS	1.00		29,604.16	0.00
AZV-SWT	Mint Tempe	40003	Retail Income: Sales Return	00-00	2026-01-11 DS	1.00		25.25	0.00
AZV-SWT	Mint Tempe	40004	Loyalty Discounts	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	23500	Taxes Payable - Sales & Use	00-00	2026-01-11 DS	1.00		0.00	13,290.59
AZV-SWT	Mint Tempe	10000	Cash on Hand	00-00	2026-01-11 DS	1.00		59,441.30	0.00
AZV-SWT	Mint Tempe	11010	Debit Card Receivable	00-00	2026-01-11 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-11 DS	1.00		0.00	4,532.93
AZV-SWT	Mint Tempe	50000	Retail - Consumable Products for Resale	00-00	2026-01-11 DS	1.00		37,837.87	0.00
AZV-SWT	Mint Tempe	12250	Inventory - Finished Goods	00-00	2026-01-11 DS	1.00		0.00	37,837.87
