Branch,Dutchie Store Name,Account,Description,Subaccount,Ref. Number,Quantity,UOM,Debit Amount,Credit Amount
FLD-MELBOU,Mint Melbourne,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,"2,250.00",0.00
FLD-MELBOU,Mint Melbourne,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,44.00
FLD-MELBOU,Mint Melbourne,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"2,216.98",0.00
FLD-MELBOU,Mint Melbourne,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"2,216.98"
AZV-EBA,Mint Scottsdale,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"32,301.01"
AZV-EBA,Mint Scottsdale,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"12,360.19",0.00
AZV-EBA,Mint Scottsdale,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,"4,351.40"
AZV-EBA,Mint Scottsdale,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"22,882.45",0.00
AZV-EBA,Mint Scottsdale,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,"1,409.77"
AZV-EBA,Mint Scottsdale,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"12,172.54",0.00
AZV-EBA,Mint Scottsdale,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"12,172.54"
ILD-WILLOW,Mint Willowbrook,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"8,591.65"
ILD-WILLOW,Mint Willowbrook,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"2,567.53",0.00
ILD-WILLOW,Mint Willowbrook,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,"1,629.91"
ILD-WILLOW,Mint Willowbrook,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"6,332.77",0.00
ILD-WILLOW,Mint Willowbrook,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,"1,321.26"
ILD-WILLOW,Mint Willowbrook,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"4,162.03",0.00
ILD-WILLOW,Mint Willowbrook,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"4,162.03"
FLD-BRANDO,Mint Brandon,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"5,376.98"
FLD-BRANDO,Mint Brandon,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"3,300.24",0.00
FLD-BRANDO,Mint Brandon,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"1,236.74",0.00
FLD-BRANDO,Mint Brandon,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,840.00,0.00
FLD-BRANDO,Mint Brandon,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"1,233.39",0.00
FLD-BRANDO,Mint Brandon,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"1,233.39"
MID-COLDWA,Mint Coldwater,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"8,360.69"
MID-COLDWA,Mint Coldwater,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"1,998.61",0.00
MID-COLDWA,Mint Coldwater,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
MID-COLDWA,Mint Coldwater,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,248.47,0.00
MID-COLDWA,Mint Coldwater,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,"1,056.12"
MID-COLDWA,Mint Coldwater,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"7,418.20",0.00
MID-COLDWA,Mint Coldwater,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,0.00,0.00
MID-COLDWA,Mint Coldwater,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,248.47,0.00
MID-COLDWA,Mint Coldwater,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"4,073.98",0.00
MID-COLDWA,Mint Coldwater,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"4,073.98"
FLD-GAINES,Mint Gainesville,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"3,268.00"
FLD-GAINES,Mint Gainesville,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"1,935.05",0.00
FLD-GAINES,Mint Gainesville,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,631.95,0.00
FLD-GAINES,Mint Gainesville,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,630.00,0.00
FLD-GAINES,Mint Gainesville,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,71.00
FLD-GAINES,Mint Gainesville,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,980.63,0.00
FLD-GAINES,Mint Gainesville,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,980.63
AZV-GTL,Mint Northern Phoenix,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"26,252.00"
AZV-GTL,Mint Northern Phoenix,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"9,537.04",0.00
AZV-GTL,Mint Northern Phoenix,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,55.55,0.00
AZV-GTL,Mint Northern Phoenix,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,"3,954.55"
AZV-GTL,Mint Northern Phoenix,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"19,581.52",0.00
AZV-GTL,Mint Northern Phoenix,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,"1,032.44"
AZV-GTL,Mint Northern Phoenix,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"8,371.59",0.00
AZV-GTL,Mint Northern Phoenix,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"8,371.59"
FLD-STAUGU,Mint St. Augustine,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"9,945.00"
FLD-STAUGU,Mint St. Augustine,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"5,486.48",0.00
FLD-STAUGU,Mint St. Augustine,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"1,808.52",0.00
FLD-STAUGU,Mint St. Augustine,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,"2,650.00",0.00
FLD-STAUGU,Mint St. Augustine,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"4,320.41",0.00
FLD-STAUGU,Mint St. Augustine,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"4,320.41"
MID-MONROE,Mint Monroe,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"13,677.26"
MID-MONROE,Mint Monroe,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"3,513.16",0.00
MID-MONROE,Mint Monroe,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
MID-MONROE,Mint Monroe,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,278.72,0.00
MID-MONROE,Mint Monroe,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,"1,682.11"
MID-MONROE,Mint Monroe,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"11,822.89",0.00
MID-MONROE,Mint Monroe,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,0.00,0.00
MID-MONROE,Mint Monroe,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,255.40,0.00
MID-MONROE,Mint Monroe,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"6,173.02",0.00
MID-MONROE,Mint Monroe,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"6,173.02"
MID-NB,Mint New Buffalo,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"3,809.12"
MID-NB,Mint New Buffalo,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"1,026.28",0.00
MID-NB,Mint New Buffalo,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
MID-NB,Mint New Buffalo,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,63.37,0.00
MID-NB,Mint New Buffalo,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,461.97
MID-NB,Mint New Buffalo,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"3,244.81",0.00
MID-NB,Mint New Buffalo,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,0.00,0.00
MID-NB,Mint New Buffalo,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,63.37,0.00
MID-NB,Mint New Buffalo,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"1,630.22",0.00
MID-NB,Mint New Buffalo,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"1,630.22"
AZV-SWT,Mint Tempe,40001,Retail Income: Retail Sales,00-00,2026-01-14 DS,1.00,,0.00,"68,734.63"
AZV-SWT,Mint Tempe,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-14 DS,1.00,,"23,382.52",0.00
AZV-SWT,Mint Tempe,40003,Retail Income: Sales Return,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,40004,Loyalty Discounts,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,23500,Taxes Payable - Sales & Use,00-00,2026-01-14 DS,1.00,,0.00,"11,881.25"
AZV-SWT,Mint Tempe,10000,Cash on Hand,00-00,2026-01-14 DS,1.00,,"51,591.42",0.00
AZV-SWT,Mint Tempe,11010,Debit Card Receivable,00-00,2026-01-14 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-14 DS,1.00,,0.00,"5,641.94"
AZV-SWT,Mint Tempe,50000,Retail - Consumable Products for Resale,00-00,2026-01-14 DS,1.00,,"30,523.41",0.00
AZV-SWT,Mint Tempe,12250,Inventory - Finished Goods,00-00,2026-01-14 DS,1.00,,0.00,"30,523.41"
