# GL Journal Export - 2026-01-07
# Source of Truth: Dutchie POS API (/reporting/transactions)
# Generated: 2026-01-23T21:14:21.031Z
# NOTE: Transactions are fetched using local timezone boundaries (midnight-to-midnight).
# Branch codes in this export are derived from Dutchie location names.
#
Branch	Dutchie Store Name	Account	Description	Subaccount	Ref. Number	Quantity	UOM	Debit Amount	Credit Amount
FLD-MELBOU	Mint Melbourne	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		1,308.19	0.00
FLD-MELBOU	Mint Melbourne	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	1,308.19
AZV-EBA	Mint Scottsdale	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	33,703.51
AZV-EBA	Mint Scottsdale	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		11,551.29	0.00
AZV-EBA	Mint Scottsdale	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	4,883.90
AZV-EBA	Mint Scottsdale	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		26,050.37	0.00
AZV-EBA	Mint Scottsdale	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		1,095.66	0.00
AZV-EBA	Mint Scottsdale	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	109.91
AZV-EBA	Mint Scottsdale	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		12,924.77	0.00
AZV-EBA	Mint Scottsdale	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	12,924.77
ILD-WILLOW	Mint Willowbrook	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	11,186.67
ILD-WILLOW	Mint Willowbrook	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		3,793.15	0.00
ILD-WILLOW	Mint Willowbrook	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		30.00	0.00
ILD-WILLOW	Mint Willowbrook	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	2,062.04
ILD-WILLOW	Mint Willowbrook	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		8,286.56	0.00
ILD-WILLOW	Mint Willowbrook	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		1,169.00	0.00
ILD-WILLOW	Mint Willowbrook	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	30.00
ILD-WILLOW	Mint Willowbrook	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		5,553.62	0.00
ILD-WILLOW	Mint Willowbrook	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	5,553.62
FLD-BRANDO	Mint Brandon	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	5,685.99
FLD-BRANDO	Mint Brandon	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		3,011.44	0.00
FLD-BRANDO	Mint Brandon	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		901.20	0.00
FLD-BRANDO	Mint Brandon	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		1,863.00	0.00
FLD-BRANDO	Mint Brandon	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	89.65
FLD-BRANDO	Mint Brandon	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		1,334.29	0.00
FLD-BRANDO	Mint Brandon	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	1,334.29
MID-COLDWA	Mint Coldwater	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	8,049.12
MID-COLDWA	Mint Coldwater	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		1,689.35	0.00
MID-COLDWA	Mint Coldwater	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		258.36	0.00
MID-COLDWA	Mint Coldwater	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	1,012.83
MID-COLDWA	Mint Coldwater	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		7,114.24	0.00
MID-COLDWA	Mint Coldwater	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		3,742.73	0.00
MID-COLDWA	Mint Coldwater	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	3,742.73
FLD-GAINES	Mint Gainesville	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	2,453.00
FLD-GAINES	Mint Gainesville	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		1,263.55	0.00
FLD-GAINES	Mint Gainesville	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		605.50	0.00
FLD-GAINES	Mint Gainesville	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		610.00	0.00
FLD-GAINES	Mint Gainesville	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	26.05
FLD-GAINES	Mint Gainesville	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		588.38	0.00
FLD-GAINES	Mint Gainesville	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	588.38
AZV-GTL	Mint Northern Phoenix	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	29,562.00
AZV-GTL	Mint Northern Phoenix	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		10,413.04	0.00
AZV-GTL	Mint Northern Phoenix	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	4,589.94
AZV-GTL	Mint Northern Phoenix	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		23,271.60	0.00
AZV-GTL	Mint Northern Phoenix	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		466.58	0.00
AZV-GTL	Mint Northern Phoenix	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	-0.72
AZV-GTL	Mint Northern Phoenix	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		9,545.79	0.00
AZV-GTL	Mint Northern Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	9,545.79
FLD-STAUGU	Mint St. Augustine	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	7,673.00
FLD-STAUGU	Mint St. Augustine	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		4,056.00	0.00
FLD-STAUGU	Mint St. Augustine	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		1,779.25	0.00
FLD-STAUGU	Mint St. Augustine	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		1,939.50	0.00
FLD-STAUGU	Mint St. Augustine	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	101.75
FLD-STAUGU	Mint St. Augustine	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		1,722.17	0.00
FLD-STAUGU	Mint St. Augustine	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	1,722.17
MID-MONROE	Mint Monroe	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	10,046.65
MID-MONROE	Mint Monroe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		2,506.14	0.00
MID-MONROE	Mint Monroe	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		458.94	0.00
MID-MONROE	Mint Monroe	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	1,175.48
MID-MONROE	Mint Monroe	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		8,092.08	0.00
MID-MONROE	Mint Monroe	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		179.97	0.00
MID-MONROE	Mint Monroe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	15.00
MID-MONROE	Mint Monroe	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		4,544.70	0.00
MID-MONROE	Mint Monroe	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	4,544.70
MID-NB	Mint New Buffalo	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	6,609.64
MID-NB	Mint New Buffalo	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		1,558.04	0.00
MID-NB	Mint New Buffalo	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		186.05	0.00
MID-NB	Mint New Buffalo	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	807.22
MID-NB	Mint New Buffalo	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		5,672.77	0.00
MID-NB	Mint New Buffalo	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		3,037.77	0.00
MID-NB	Mint New Buffalo	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	3,037.77
AZV-SWT	Mint Tempe	40001	Retail Income: Retail Sales	00-00	2026-01-07 DS	1.00		0.00	72,012.20
AZV-SWT	Mint Tempe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-07 DS	1.00		22,713.65	0.00
AZV-SWT	Mint Tempe	40003	Retail Income: Sales Return	00-00	2026-01-07 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	40004	Loyalty Discounts	00-00	2026-01-07 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	23500	Taxes Payable - Sales & Use	00-00	2026-01-07 DS	1.00		0.00	12,880.50
AZV-SWT	Mint Tempe	10000	Cash on Hand	00-00	2026-01-07 DS	1.00		56,673.13	0.00
AZV-SWT	Mint Tempe	11010	Debit Card Receivable	00-00	2026-01-07 DS	1.00		5,560.95	0.00
AZV-SWT	Mint Tempe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-07 DS	1.00		0.00	55.03
AZV-SWT	Mint Tempe	50000	Retail - Consumable Products for Resale	00-00	2026-01-07 DS	1.00		35,501.59	0.00
AZV-SWT	Mint Tempe	12250	Inventory - Finished Goods	00-00	2026-01-07 DS	1.00		0.00	35,501.59
