# GL Journal Export - 2026-01-06
# Source of Truth: Dutchie POS API (/reporting/transactions)
# Generated: 2026-01-29T17:35:30.975Z
# NOTE: Transactions are fetched using local timezone boundaries (midnight-to-midnight).
# Branch codes in this export are derived from Dutchie location names.
#
Branch	Dutchie Store Name	Account	Description	Subaccount	Ref. Number	Quantity	UOM	Debit Amount	Credit Amount
FLD-MELBOU	Mint Melbourne	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		1,386.66	0.00
FLD-MELBOU	Mint Melbourne	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	1,386.66
AZV-EBA	Mint Scottsdale	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	32,302.52
AZV-EBA	Mint Scottsdale	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		11,627.70	0.00
AZV-EBA	Mint Scottsdale	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	4,637.47
AZV-EBA	Mint Scottsdale	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		24,270.70	0.00
AZV-EBA	Mint Scottsdale	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		1,130.11	0.00
AZV-EBA	Mint Scottsdale	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-88.52
AZV-EBA	Mint Scottsdale	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		12,010.09	0.00
AZV-EBA	Mint Scottsdale	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	12,010.09
ILD-WILLOW	Mint Willowbrook	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	8,757.62
ILD-WILLOW	Mint Willowbrook	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		2,592.98	0.00
ILD-WILLOW	Mint Willowbrook	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	1,697.75
ILD-WILLOW	Mint Willowbrook	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		6,983.58	0.00
ILD-WILLOW	Mint Willowbrook	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		883.09	0.00
ILD-WILLOW	Mint Willowbrook	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-4.28
ILD-WILLOW	Mint Willowbrook	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		4,288.32	0.00
ILD-WILLOW	Mint Willowbrook	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	4,288.32
FLD-BRANDO	Mint Brandon	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	4,805.00
FLD-BRANDO	Mint Brandon	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		2,476.65	0.00
FLD-BRANDO	Mint Brandon	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		979.00	0.00
FLD-BRANDO	Mint Brandon	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		1,394.00	0.00
FLD-BRANDO	Mint Brandon	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-44.65
FLD-BRANDO	Mint Brandon	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		1,076.11	0.00
FLD-BRANDO	Mint Brandon	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	1,076.11
MID-COLDWA	Mint Coldwater	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	9,721.50
MID-COLDWA	Mint Coldwater	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		2,401.48	0.00
MID-COLDWA	Mint Coldwater	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		274.96	0.00
MID-COLDWA	Mint Coldwater	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	1,169.46
MID-COLDWA	Mint Coldwater	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		8,214.52	0.00
MID-COLDWA	Mint Coldwater	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-0.00
MID-COLDWA	Mint Coldwater	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		4,541.11	0.00
MID-COLDWA	Mint Coldwater	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	4,541.11
FLD-GAINES	Mint Gainesville	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	2,845.00
FLD-GAINES	Mint Gainesville	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		1,588.05	0.00
FLD-GAINES	Mint Gainesville	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		946.00	0.00
FLD-GAINES	Mint Gainesville	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		340.00	0.00
FLD-GAINES	Mint Gainesville	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-29.05
FLD-GAINES	Mint Gainesville	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		646.29	0.00
FLD-GAINES	Mint Gainesville	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	646.29
AZV-GTL	Mint Northern Phoenix	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	24,389.50
AZV-GTL	Mint Northern Phoenix	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		9,134.79	0.00
AZV-GTL	Mint Northern Phoenix	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	3,622.04
AZV-GTL	Mint Northern Phoenix	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		18,385.19	0.00
AZV-GTL	Mint Northern Phoenix	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		490.48	0.00
AZV-GTL	Mint Northern Phoenix	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	1.08
AZV-GTL	Mint Northern Phoenix	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		7,476.85	0.00
AZV-GTL	Mint Northern Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	7,476.85
FLD-STAUGU	Mint St. Augustine	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	7,998.00
FLD-STAUGU	Mint St. Augustine	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		4,174.40	0.00
FLD-STAUGU	Mint St. Augustine	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		1,885.35	0.00
FLD-STAUGU	Mint St. Augustine	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		2,054.00	0.00
FLD-STAUGU	Mint St. Augustine	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-115.75
FLD-STAUGU	Mint St. Augustine	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		1,799.01	0.00
FLD-STAUGU	Mint St. Augustine	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	1,799.01
MID-MONROE	Mint Monroe	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	14,395.59
MID-MONROE	Mint Monroe	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		2,390.35	0.00
MID-MONROE	Mint Monroe	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		426.30	0.00
MID-MONROE	Mint Monroe	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	1,916.87
MID-MONROE	Mint Monroe	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		13,478.33	0.00
MID-MONROE	Mint Monroe	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		20.99	0.00
MID-MONROE	Mint Monroe	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-3.51
MID-MONROE	Mint Monroe	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		6,657.58	0.00
MID-MONROE	Mint Monroe	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	6,657.58
MID-NB	Mint New Buffalo	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	3,668.89
MID-NB	Mint New Buffalo	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		781.91	0.00
MID-NB	Mint New Buffalo	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		14.26	0.00
MID-NB	Mint New Buffalo	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	473.83
MID-NB	Mint New Buffalo	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		3,318.18	0.00
MID-NB	Mint New Buffalo	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		81.92	0.00
MID-NB	Mint New Buffalo	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-53.55
MID-NB	Mint New Buffalo	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		1,648.78	0.00
MID-NB	Mint New Buffalo	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	1,648.78
AZV-SWT	Mint Tempe	40001	Sales Income - Retail Sales	20-00	2026-01-06 DS	1.00		0.00	62,748.64
AZV-SWT	Mint Tempe	40002	Retail Income: Discounts and Coupons	20-00	2026-01-06 DS	1.00		20,092.41	0.00
AZV-SWT	Mint Tempe	40003	Retail Income: Sales Return	20-00	2026-01-06 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	40004	Loyalty Discounts	20-00	2026-01-06 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	23500	Taxes Payable - Sales & Use	00-00	2026-01-06 DS	1.00		0.00	11,160.77
AZV-SWT	Mint Tempe	10000	Cash on Hand	00-00	2026-01-06 DS	1.00		48,815.50	0.00
AZV-SWT	Mint Tempe	11010	Debit Card Receivable	00-00	2026-01-06 DS	1.00		5,057.17	0.00
AZV-SWT	Mint Tempe	70260	Overage/Shortage: Cash Ledger Adj	20-00	2026-01-06 DS	1.00		0.00	-55.67
AZV-SWT	Mint Tempe	50000	Retail COG - Consumable Products for Resale	20-00	2026-01-06 DS	1.00		31,227.02	0.00
AZV-SWT	Mint Tempe	12250	Inventory - Finished Goods	00-00	2026-01-06 DS	1.00		0.00	31,227.02
