Branch,Dutchie Store Name,Account,Description,Subaccount,Ref. Number,Quantity,UOM,Debit Amount,Credit Amount
FLD-MELBOU,Mint Melbourne,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,"2,680.00",0.00
FLD-MELBOU,Mint Melbourne,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-MELBOU,Mint Melbourne,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"2,078.77",0.00
FLD-MELBOU,Mint Melbourne,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"2,078.77"
AZV-EBA,Mint Scottsdale,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"67,201.09"
AZV-EBA,Mint Scottsdale,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"29,074.42",0.00
AZV-EBA,Mint Scottsdale,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,"8,141.69"
AZV-EBA,Mint Scottsdale,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"43,703.69",0.00
AZV-EBA,Mint Scottsdale,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,"2,564.67"
AZV-EBA,Mint Scottsdale,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"26,150.75",0.00
AZV-EBA,Mint Scottsdale,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"26,150.75"
ILD-WILLOW,Mint Willowbrook,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"13,446.71"
ILD-WILLOW,Mint Willowbrook,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"4,134.96",0.00
ILD-WILLOW,Mint Willowbrook,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,"2,593.16"
ILD-WILLOW,Mint Willowbrook,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"10,590.41",0.00
ILD-WILLOW,Mint Willowbrook,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,"1,314.50"
ILD-WILLOW,Mint Willowbrook,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"6,654.00",0.00
ILD-WILLOW,Mint Willowbrook,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"6,654.00"
FLD-BRANDO,Mint Brandon,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"7,812.00"
FLD-BRANDO,Mint Brandon,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"4,738.85",0.00
FLD-BRANDO,Mint Brandon,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,14.00,0.00
FLD-BRANDO,Mint Brandon,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,964.20,0.00
FLD-BRANDO,Mint Brandon,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,"1,860.00",0.00
FLD-BRANDO,Mint Brandon,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,234.95
FLD-BRANDO,Mint Brandon,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"1,184.30",0.00
FLD-BRANDO,Mint Brandon,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"1,184.30"
MID-COLDWA,Mint Coldwater,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"19,100.92"
MID-COLDWA,Mint Coldwater,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"4,601.01",0.00
MID-COLDWA,Mint Coldwater,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
MID-COLDWA,Mint Coldwater,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,343.45,0.00
MID-COLDWA,Mint Coldwater,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,"2,342.93"
MID-COLDWA,Mint Coldwater,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"16,499.39",0.00
MID-COLDWA,Mint Coldwater,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,0.00,0.00
MID-COLDWA,Mint Coldwater,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,0.00
MID-COLDWA,Mint Coldwater,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"8,790.60",0.00
MID-COLDWA,Mint Coldwater,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"8,790.60"
FLD-GAINES,Mint Gainesville,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"4,245.00"
FLD-GAINES,Mint Gainesville,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"2,199.40",0.00
FLD-GAINES,Mint Gainesville,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,925.60,0.00
FLD-GAINES,Mint Gainesville,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,"1,120.00",0.00
FLD-GAINES,Mint Gainesville,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"1,161.23",0.00
FLD-GAINES,Mint Gainesville,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"1,161.23"
AZV-GTL,Mint Northern Phoenix,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"50,933.80"
AZV-GTL,Mint Northern Phoenix,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"21,436.91",0.00
AZV-GTL,Mint Northern Phoenix,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,"6,644.37"
AZV-GTL,Mint Northern Phoenix,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"34,769.89",0.00
AZV-GTL,Mint Northern Phoenix,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,"1,371.37"
AZV-GTL,Mint Northern Phoenix,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"17,336.40",0.00
AZV-GTL,Mint Northern Phoenix,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"17,336.40"
FLD-STAUGU,Mint St. Augustine,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"9,523.00"
FLD-STAUGU,Mint St. Augustine,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"4,840.40",0.00
FLD-STAUGU,Mint St. Augustine,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"1,342.60",0.00
FLD-STAUGU,Mint St. Augustine,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,"3,340.00",0.00
FLD-STAUGU,Mint St. Augustine,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"1,840.00",0.00
FLD-STAUGU,Mint St. Augustine,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"1,840.00"
MID-MONROE,Mint Monroe,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"16,371.55"
MID-MONROE,Mint Monroe,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"3,120.44",0.00
MID-MONROE,Mint Monroe,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
MID-MONROE,Mint Monroe,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,315.58,0.00
MID-MONROE,Mint Monroe,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,"2,141.85"
MID-MONROE,Mint Monroe,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"15,069.33",0.00
MID-MONROE,Mint Monroe,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,0.00,0.00
MID-MONROE,Mint Monroe,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,8.05
MID-MONROE,Mint Monroe,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"7,271.07",0.00
MID-MONROE,Mint Monroe,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"7,271.07"
MID-NB,Mint New Buffalo,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"10,098.18"
MID-NB,Mint New Buffalo,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"2,615.16",0.00
MID-NB,Mint New Buffalo,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
MID-NB,Mint New Buffalo,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,189.64,0.00
MID-NB,Mint New Buffalo,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,"1,210.11"
MID-NB,Mint New Buffalo,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"8,435.65",0.00
MID-NB,Mint New Buffalo,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,0.00,0.00
MID-NB,Mint New Buffalo,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,67.84
MID-NB,Mint New Buffalo,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"4,433.98",0.00
MID-NB,Mint New Buffalo,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"4,433.98"
AZV-SWT,Mint Tempe,40001,Retail Income: Retail Sales,00-00,2026-01-16 DS,1.00,,0.00,"131,132.78"
AZV-SWT,Mint Tempe,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-16 DS,1.00,,"51,788.75",0.00
AZV-SWT,Mint Tempe,40003,Retail Income: Sales Return,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,40004,Loyalty Discounts,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,23500,Taxes Payable - Sales & Use,00-00,2026-01-16 DS,1.00,,0.00,"20,793.11"
AZV-SWT,Mint Tempe,10000,Cash on Hand,00-00,2026-01-16 DS,1.00,,"91,844.39",0.00
AZV-SWT,Mint Tempe,11010,Debit Card Receivable,00-00,2026-01-16 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-16 DS,1.00,,0.00,"8,292.75"
AZV-SWT,Mint Tempe,50000,Retail - Consumable Products for Resale,00-00,2026-01-16 DS,1.00,,"66,529.90",0.00
AZV-SWT,Mint Tempe,12250,Inventory - Finished Goods,00-00,2026-01-16 DS,1.00,,0.00,"66,529.90"
