Branch,Dutchie Store Name,Account,Description,Subaccount,Ref. Number,Quantity,UOM,Debit Amount,Credit Amount
FLD-MELBOU,Mint Melbourne,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,180.00
FLD-MELBOU,Mint Melbourne,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"1,222.20",0.00
FLD-MELBOU,Mint Melbourne,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"1,222.20"
AZV-EBA,Mint Scottsdale,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"33,996.56"
AZV-EBA,Mint Scottsdale,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"12,313.92",0.00
AZV-EBA,Mint Scottsdale,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,"4,865.22"
AZV-EBA,Mint Scottsdale,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"25,260.72",0.00
AZV-EBA,Mint Scottsdale,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-EBA,Mint Scottsdale,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,"1,287.14"
AZV-EBA,Mint Scottsdale,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"13,174.16",0.00
AZV-EBA,Mint Scottsdale,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"13,174.16"
ILD-WILLOW,Mint Willowbrook,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"9,758.71"
ILD-WILLOW,Mint Willowbrook,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"2,963.62",0.00
ILD-WILLOW,Mint Willowbrook,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,"1,838.85"
ILD-WILLOW,Mint Willowbrook,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"8,005.71",0.00
ILD-WILLOW,Mint Willowbrook,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,0.00,0.00
ILD-WILLOW,Mint Willowbrook,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,628.23
ILD-WILLOW,Mint Willowbrook,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"4,792.98",0.00
ILD-WILLOW,Mint Willowbrook,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"4,792.98"
FLD-BRANDO,Mint Brandon,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"8,442.99"
FLD-BRANDO,Mint Brandon,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"4,871.14",0.00
FLD-BRANDO,Mint Brandon,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-BRANDO,Mint Brandon,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"1,380.85",0.00
FLD-BRANDO,Mint Brandon,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,"2,070.00",0.00
FLD-BRANDO,Mint Brandon,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,121.00
FLD-BRANDO,Mint Brandon,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"1,392.32",0.00
FLD-BRANDO,Mint Brandon,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"1,392.32"
MID-COLDWA,Mint Coldwater,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"19,837.32"
MID-COLDWA,Mint Coldwater,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"4,064.50",0.00
MID-COLDWA,Mint Coldwater,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
MID-COLDWA,Mint Coldwater,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,559.86,0.00
MID-COLDWA,Mint Coldwater,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,"2,524.27"
MID-COLDWA,Mint Coldwater,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"17,579.82",0.00
MID-COLDWA,Mint Coldwater,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,0.00,0.00
MID-COLDWA,Mint Coldwater,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,157.41
MID-COLDWA,Mint Coldwater,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"9,424.12",0.00
MID-COLDWA,Mint Coldwater,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"9,424.12"
FLD-GAINES,Mint Gainesville,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"3,147.00"
FLD-GAINES,Mint Gainesville,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"1,830.15",0.00
FLD-GAINES,Mint Gainesville,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,976.85,0.00
FLD-GAINES,Mint Gainesville,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,340.00,0.00
FLD-GAINES,Mint Gainesville,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-GAINES,Mint Gainesville,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,798.81,0.00
FLD-GAINES,Mint Gainesville,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,798.81
AZV-GTL,Mint Northern Phoenix,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"35,771.60"
AZV-GTL,Mint Northern Phoenix,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"13,747.07",0.00
AZV-GTL,Mint Northern Phoenix,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,"5,072.10"
AZV-GTL,Mint Northern Phoenix,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"25,941.55",0.00
AZV-GTL,Mint Northern Phoenix,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-GTL,Mint Northern Phoenix,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,"1,155.08"
AZV-GTL,Mint Northern Phoenix,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"12,206.25",0.00
AZV-GTL,Mint Northern Phoenix,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"12,206.25"
FLD-STAUGU,Mint St. Augustine,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"5,856.00"
FLD-STAUGU,Mint St. Augustine,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"3,257.15",0.00
FLD-STAUGU,Mint St. Augustine,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"1,208.85",0.00
FLD-STAUGU,Mint St. Augustine,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,"1,390.00",0.00
FLD-STAUGU,Mint St. Augustine,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,0.00
FLD-STAUGU,Mint St. Augustine,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,695.16,0.00
FLD-STAUGU,Mint St. Augustine,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,695.16
MID-MONROE,Mint Monroe,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"13,445.55"
MID-MONROE,Mint Monroe,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"3,881.20",0.00
MID-MONROE,Mint Monroe,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
MID-MONROE,Mint Monroe,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,379.88,0.00
MID-MONROE,Mint Monroe,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,"1,524.29"
MID-MONROE,Mint Monroe,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"10,661.00",0.00
MID-MONROE,Mint Monroe,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,0.00,0.00
MID-MONROE,Mint Monroe,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,47.76
MID-MONROE,Mint Monroe,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"6,123.61",0.00
MID-MONROE,Mint Monroe,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"6,123.61"
MID-NB,Mint New Buffalo,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"13,666.80"
MID-NB,Mint New Buffalo,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"2,831.61",0.00
MID-NB,Mint New Buffalo,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,0.00,0.00
MID-NB,Mint New Buffalo,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,217.03,0.00
MID-NB,Mint New Buffalo,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,"1,761.90"
MID-NB,Mint New Buffalo,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"12,228.88",0.00
MID-NB,Mint New Buffalo,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,0.00,0.00
MID-NB,Mint New Buffalo,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,151.18
MID-NB,Mint New Buffalo,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"6,339.53",0.00
MID-NB,Mint New Buffalo,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"6,339.53"
AZV-SWT,Mint Tempe,40001,Retail Income: Retail Sales,00-00,2026-01-18 DS,1.00,,0.00,"85,121.87"
AZV-SWT,Mint Tempe,40002,Retail Income: Retail: Discounts and Coupons,00-00,2026-01-18 DS,1.00,,"29,973.43",0.00
AZV-SWT,Mint Tempe,40003,Retail Income: Sales Return,00-00,2026-01-18 DS,1.00,,74.50,0.00
AZV-SWT,Mint Tempe,40004,Loyalty Discounts,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,23500,Taxes Payable - Sales & Use,00-00,2026-01-18 DS,1.00,,0.00,"14,419.34"
AZV-SWT,Mint Tempe,10000,Cash on Hand,00-00,2026-01-18 DS,1.00,,"63,936.38",0.00
AZV-SWT,Mint Tempe,11010,Debit Card Receivable,00-00,2026-01-18 DS,1.00,,0.00,0.00
AZV-SWT,Mint Tempe,70260,Overage/Shortage: Cash Ledger Adj,00-00,2026-01-18 DS,1.00,,0.00,"5,556.90"
AZV-SWT,Mint Tempe,50000,Retail - Consumable Products for Resale,00-00,2026-01-18 DS,1.00,,"39,277.14",0.00
AZV-SWT,Mint Tempe,12250,Inventory - Finished Goods,00-00,2026-01-18 DS,1.00,,0.00,"39,277.14"
