# GL Journal Export - 2026-01-08
# Source of Truth: Dutchie POS API (/reporting/transactions)
# Generated: 2026-01-23T21:14:38.419Z
# NOTE: Transactions are fetched using local timezone boundaries (midnight-to-midnight).
# Branch codes in this export are derived from Dutchie location names.
#
Branch	Dutchie Store Name	Account	Description	Subaccount	Ref. Number	Quantity	UOM	Debit Amount	Credit Amount
FLD-MELBOU	Mint Melbourne	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		694.99	0.00
FLD-MELBOU	Mint Melbourne	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	694.99
AZV-EBA	Mint Scottsdale	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	40,146.56
AZV-EBA	Mint Scottsdale	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		14,239.86	0.00
AZV-EBA	Mint Scottsdale	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-EBA	Mint Scottsdale	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	5,771.60
AZV-EBA	Mint Scottsdale	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		30,144.71	0.00
AZV-EBA	Mint Scottsdale	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,627.45	0.00
AZV-EBA	Mint Scottsdale	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	93.86
AZV-EBA	Mint Scottsdale	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		14,431.26	0.00
AZV-EBA	Mint Scottsdale	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	14,431.26
ILD-WILLOW	Mint Willowbrook	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	12,358.60
ILD-WILLOW	Mint Willowbrook	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		3,886.47	0.00
ILD-WILLOW	Mint Willowbrook	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
ILD-WILLOW	Mint Willowbrook	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		10.00	0.00
ILD-WILLOW	Mint Willowbrook	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	2,305.68
ILD-WILLOW	Mint Willowbrook	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		9,435.26	0.00
ILD-WILLOW	Mint Willowbrook	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,350.55	0.00
ILD-WILLOW	Mint Willowbrook	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	18.00
ILD-WILLOW	Mint Willowbrook	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		5,951.54	0.00
ILD-WILLOW	Mint Willowbrook	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	5,951.54
FLD-BRANDO	Mint Brandon	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	4,684.00
FLD-BRANDO	Mint Brandon	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,612.20	0.00
FLD-BRANDO	Mint Brandon	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-BRANDO	Mint Brandon	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,677.30	0.00
FLD-BRANDO	Mint Brandon	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		404.00	0.00
FLD-BRANDO	Mint Brandon	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	9.50
FLD-BRANDO	Mint Brandon	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		847.82	0.00
FLD-BRANDO	Mint Brandon	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	847.82
MID-COLDWA	Mint Coldwater	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	11,586.18
MID-COLDWA	Mint Coldwater	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,528.53	0.00
MID-COLDWA	Mint Coldwater	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		363.33	0.00
MID-COLDWA	Mint Coldwater	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	1,438.39
MID-COLDWA	Mint Coldwater	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		10,132.71	0.00
MID-COLDWA	Mint Coldwater	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	0.00
MID-COLDWA	Mint Coldwater	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		5,567.80	0.00
MID-COLDWA	Mint Coldwater	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	5,567.80
FLD-GAINES	Mint Gainesville	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	2,802.00
FLD-GAINES	Mint Gainesville	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		1,613.25	0.00
FLD-GAINES	Mint Gainesville	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-GAINES	Mint Gainesville	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		922.75	0.00
FLD-GAINES	Mint Gainesville	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		289.00	0.00
FLD-GAINES	Mint Gainesville	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	23.00
FLD-GAINES	Mint Gainesville	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		650.89	0.00
FLD-GAINES	Mint Gainesville	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	650.89
AZV-GTL	Mint Northern Phoenix	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	31,373.00
AZV-GTL	Mint Northern Phoenix	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		11,426.48	0.00
AZV-GTL	Mint Northern Phoenix	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-GTL	Mint Northern Phoenix	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	4,725.76
AZV-GTL	Mint Northern Phoenix	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		23,708.48	0.00
AZV-GTL	Mint Northern Phoenix	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		962.44	0.00
AZV-GTL	Mint Northern Phoenix	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	-1.36
AZV-GTL	Mint Northern Phoenix	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		9,992.22	0.00
AZV-GTL	Mint Northern Phoenix	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	9,992.22
FLD-STAUGU	Mint St. Augustine	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	5,930.99
FLD-STAUGU	Mint St. Augustine	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		3,283.05	0.00
FLD-STAUGU	Mint St. Augustine	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	0.00
FLD-STAUGU	Mint St. Augustine	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		1,045.70	0.00
FLD-STAUGU	Mint St. Augustine	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		1,700.00	0.00
FLD-STAUGU	Mint St. Augustine	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	97.76
FLD-STAUGU	Mint St. Augustine	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		1,220.75	0.00
FLD-STAUGU	Mint St. Augustine	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	1,220.75
MID-MONROE	Mint Monroe	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	13,310.83
MID-MONROE	Mint Monroe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		2,524.19	0.00
MID-MONROE	Mint Monroe	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
MID-MONROE	Mint Monroe	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		387.36	0.00
MID-MONROE	Mint Monroe	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	1,718.56
MID-MONROE	Mint Monroe	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		12,091.77	0.00
MID-MONROE	Mint Monroe	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		29.55	0.00
MID-MONROE	Mint Monroe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	3.49
MID-MONROE	Mint Monroe	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		5,733.93	0.00
MID-MONROE	Mint Monroe	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	5,733.93
MID-NB	Mint New Buffalo	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	6,695.28
MID-NB	Mint New Buffalo	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		1,781.90	0.00
MID-NB	Mint New Buffalo	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
MID-NB	Mint New Buffalo	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		208.96	0.00
MID-NB	Mint New Buffalo	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	777.92
MID-NB	Mint New Buffalo	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		5,320.27	0.00
MID-NB	Mint New Buffalo	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		165.57	0.00
MID-NB	Mint New Buffalo	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	3.50
MID-NB	Mint New Buffalo	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		3,058.64	0.00
MID-NB	Mint New Buffalo	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	3,058.64
AZV-SWT	Mint Tempe	40001	Retail Income: Retail Sales	00-00	2026-01-08 DS	1.00		0.00	88,147.19
AZV-SWT	Mint Tempe	40002	Retail Income: Retail: Discounts and Coupons	00-00	2026-01-08 DS	1.00		29,342.71	0.00
AZV-SWT	Mint Tempe	40003	Retail Income: Sales Return	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	40004	Loyalty Discounts	00-00	2026-01-08 DS	1.00		0.00	0.00
AZV-SWT	Mint Tempe	23500	Taxes Payable - Sales & Use	00-00	2026-01-08 DS	1.00		0.00	15,375.09
AZV-SWT	Mint Tempe	10000	Cash on Hand	00-00	2026-01-08 DS	1.00		67,844.66	0.00
AZV-SWT	Mint Tempe	11010	Debit Card Receivable	00-00	2026-01-08 DS	1.00		6,407.42	0.00
AZV-SWT	Mint Tempe	70260	Overage/Shortage: Cash Ledger Adj	00-00	2026-01-08 DS	1.00		0.00	72.51
AZV-SWT	Mint Tempe	50000	Retail - Consumable Products for Resale	00-00	2026-01-08 DS	1.00		41,238.17	0.00
AZV-SWT	Mint Tempe	12250	Inventory - Finished Goods	00-00	2026-01-08 DS	1.00		0.00	41,238.17
